song_id,review_status,track_title,release_year,bridge_artist,second_hop_artist,primary_artist_from_source,credited_artist_from_source,credited_role_from_source,genius_url,automated_flags,review_notes
9380868,pending,Where Do We Go (Reference Track),,Kanye West,Lil Yachty,Kanye West,Lil Yachty,featured,https://genius.com/Kanye-west-where-do-we-go-reference-track-lyrics,missing_release_year,
7032169,pending,Ok Ok,2021,Kanye West,Lil Yachty,Kanye West,Lil Yachty,featured,https://genius.com/Kanye-west-ok-ok-lyrics,,
1791165,pending,SAIC Commencement Lecture,2015,Kanye West,Lisa Wainwright,Kanye West,Lisa Wainwright,featured,https://genius.com/Kanye-west-saic-commencement-lecture-annotated,annotation_or_non_song_risk,
5328204,pending,Shaft of Steel,,Kanye West,Little Crusty D,Little Crusty D,Kanye West,featured,https://genius.com/Little-crusty-d-shaft-of-steel-lyrics,missing_release_year,
1410,pending,Christian Dior Denim Flow,2010,Kanye West,Lloyd Banks,Kanye West,Lloyd Banks,featured,https://genius.com/Kanye-west-christian-dior-denim-flow-lyrics,,
1675,pending,Start It Up,2010,Kanye West,Lloyd Banks,Lloyd Banks,Kanye West,featured,https://genius.com/Lloyd-banks-start-it-up-lyrics,,
3912479,pending,Start It Up (Extended),2010,Kanye West,Lloyd Banks,Lloyd Banks,Kanye West,featured,https://genius.com/Lloyd-banks-start-it-up-extended-lyrics,,
11341004,pending,Want From Me,2022,Kanye West,LLR HD,Kanye West,LLR HD,featured,https://genius.com/Kanye-west-want-from-me-lyrics,,
6393332,pending,My Moment*,,Kanye West,Louie V Gutta,Louie V Gutta,Kanye West,featured,https://genius.com/Louie-v-gutta-my-moment-lyrics,missing_release_year,
3397,pending,Breathe In Breathe Out,2004,Kanye West,Ludacris,Kanye West,Ludacris,featured,https://genius.com/Kanye-west-breathe-in-breathe-out-lyrics,,
25771,pending,Where You At? (The Whole City Behind Us),2004,Kanye West,Ludacris,Kanye West,Ludacris,featured,https://genius.com/Kanye-west-where-you-at-the-whole-city-behind-us-lyrics,,
5721735,pending,Black Vietnam,,Kanye West,Lupe Fiasco,Kanye West,Lupe Fiasco,featured,https://genius.com/Kanye-west-black-vietnam-lyrics,missing_release_year,
681,pending,Touch the Sky,2005,Kanye West,Lupe Fiasco,Kanye West,Lupe Fiasco,featured,https://genius.com/Kanye-west-touch-the-sky-lyrics,,
13279920,pending,Touch The Sky (Music Video Version),2006,Kanye West,Lupe Fiasco,Kanye West,Lupe Fiasco,featured,https://genius.com/Kanye-west-touch-the-sky-music-video-version-lyrics,,
1611,pending,Don’t Look Down,2010,Kanye West,Lupe Fiasco,Kanye West,Lupe Fiasco,featured,https://genius.com/Kanye-west-dont-look-down-lyrics,,
30498,pending,It’s Alright,2005,Kanye West,Ma$e,Kanye West,Ma$e,featured,https://genius.com/Kanye-west-its-alright-lyrics,,
13357662,pending,UNBREAKABLE HEARTS,,Kanye West,Madi,Kanye West,Madi,featured,https://genius.com/Kanye-west-unbreakable-hearts-lyrics,missing_release_year,
32061,pending,Beat Goes On,2008,Kanye West,Madonna,Madonna,Kanye West,featured,https://genius.com/Madonna-beat-goes-on-lyrics,,
1797423,pending,Promised Land,,Kanye West,Malik Yusef,Malik Yusef,Kanye West,featured,https://genius.com/Malik-yusef-promised-land-lyrics,missing_release_year,
6592305,pending,Promised Land Pt.1,,Kanye West,Malik Yusef,Kanye West,Malik Yusef,featured,https://genius.com/Kanye-west-promised-land-pt1-lyrics,missing_release_year,
25760,pending,Wouldn’t You Like to Ride,2003,Kanye West,Malik Yusef,Malik Yusef,Kanye West,featured,https://genius.com/Malik-yusef-wouldnt-you-like-to-ride-lyrics,,
154155,pending,Magic Man,2009,Kanye West,Malik Yusef,Malik Yusef,Kanye West,featured,https://genius.com/Malik-yusef-magic-man-lyrics,,
29850,pending,Promise Land,2009,Kanye West,Malik Yusef,Malik Yusef,Kanye West,featured,https://genius.com/Malik-yusef-promise-land-lyrics,,
2473334,pending,Peace and Love (Two Words),,Kanye West,Mandrill,Kanye West,Mandrill,featured,https://genius.com/Kanye-west-and-a-trak-peace-and-love-two-words-lyrics,missing_release_year,
13357233,pending,One Hand in the Air,2014,Kanye West,Manfred Mann,Manfred Mann,Kanye West,featured,https://genius.com/Manfred-mann-one-hand-in-the-air-lyrics,,
10061177,pending,DREAMS,,Kanye West,Manuel #1,Manuel #1,Kanye West,featured,https://genius.com/Manuel-1-dreams-lyrics,missing_release_year,
2853269,pending,Intro (Get Well Soon),2002,Kanye West,Marie “Free” Wright,Kanye West,Marie “Free” Wright,featured,https://genius.com/Kanye-west-intro-get-well-soon-lyrics,,
7151165,pending,"Jail, Pt. 2",2021,Kanye West,Marilyn Manson,Kanye West,Marilyn Manson,featured,https://genius.com/Kanye-west-jail-pt-2-lyrics,,
25761,pending,No More For Me,,Kanye West,Mark Spitz,Kanye West,Mark Spitz,featured,https://genius.com/Kanye-west-no-more-for-me-lyrics,missing_release_year,
8335558,pending,Every Hour / Selah,,Kanye West,Marsha Ambrosius,Kanye West,Marsha Ambrosius,featured,https://genius.com/Kanye-west-and-dr-dre-every-hour-selah-lyrics,missing_release_year,
3039292,pending,Love Yourself,2017,Kanye West,Mary J. Blige,Mary J. Blige,Kanye West,featured,https://genius.com/Mary-j-blige-love-yourself-lyrics,,
32381,pending,Hold Me,2005,Kanye West,Mashonda,Mashonda,Kanye West,featured,https://genius.com/Mashonda-hold-me-lyrics,,
2421968,pending,Siiiiiiiiilver Surffffeeeeer Intermission,2016,Kanye West,Max B,Kanye West,Max B,featured,https://genius.com/Kanye-west-siiiiiiiiilver-surffffeeeeer-intermission-lyrics,,
1872935,pending,Oh Oh,2004,Kanye West,Melbeatz,Melbeatz,Kanye West,featured,https://genius.com/Melbeatz-oh-oh-lyrics,,
96627,pending,Billie Jean (2008 Kanye West Mix),2008,Kanye West,Michael Jackson,Michael Jackson,Kanye West,featured,https://genius.com/Michael-jackson-billie-jean-2008-kanye-west-mix-lyrics,,
3110203,pending,Hold Tight,,Kanye West,Migos,Kanye West,Migos,featured,https://genius.com/Kanye-west-hold-tight-lyrics,missing_release_year,
13381507,pending,WE DID IT KID,2022,Kanye West,Migos,Kanye West,Migos,featured,https://genius.com/Kanye-west-we-did-it-kid-lyrics,,
566572,pending,On Hurricane Katrina,2005,Kanye West,Mike Myers,Kanye West,Mike Myers,featured,https://genius.com/Kanye-west-on-hurricane-katrina-annotated,annotation_or_non_song_risk,
3560232,pending,Digital Thugz,,Kanye West,Mikkey Halsted,Kanye West,Mikkey Halsted,featured,https://genius.com/Kanye-west-digital-thugz-lyrics,missing_release_year,
40164,pending,Fight With the Best,1999,Kanye West,Mikkey Halsted,Kanye West,Mikkey Halsted,featured,https://genius.com/Kanye-west-fight-with-the-best-lyrics,,
8303401,pending,Rule The World,,Kanye West,Miley Cyrus,Kanye West,Miley Cyrus,featured,https://genius.com/Kanye-west-rule-the-world-lyrics,missing_release_year,
8610053,pending,Grace N Mercy,,Kanye West,Momo Boyd,Kanye West,Momo Boyd,featured,https://genius.com/Kanye-west-grace-n-mercy-lyrics,missing_release_year,
7653005,pending,Cold World,,Kanye West,Moneybagg Yo,Kanye West,Moneybagg Yo,featured,https://genius.com/Kanye-west-cold-world-lyrics,missing_release_year,
721589,pending,Clique.tv Interview,,Kanye West,Mouloud Achour,Kanye West,Mouloud Achour,featured,https://genius.com/Kanye-west-cliquetv-interview-lyrics,missing_release_year,
2416,pending,Paranoid,2008,Kanye West,Mr Hudson,Kanye West,Mr Hudson,featured,https://genius.com/Kanye-west-paranoid-lyrics,,
58252,pending,Anyone But Him,2009,Kanye West,Mr Hudson,Mr Hudson,Kanye West,featured,https://genius.com/Mr-hudson-anyone-but-him-lyrics,,
10776500,pending,No Parties In LA,2009,Kanye West,Mr Hudson,Kanye West,Mr Hudson,featured,https://genius.com/Kanye-west-no-parties-in-la-lyrics,,
32844,pending,Supernova,2009,Kanye West,Mr Hudson,Mr Hudson,Kanye West,featured,https://genius.com/Mr-hudson-supernova-lyrics,,
12092644,pending,Fuck My Fucking Pussy Nigga,,Kanye West,Mrdjsay,Mrdjsay,Kanye West,featured,https://genius.com/Mrdjsay-fuck-my-fucking-pussy-nigga-lyrics,missing_release_year,
2293451,pending,MTV VMAs 2015: Vanguard Acceptance Speech,2015,Kanye West,MTV,Kanye West,MTV,featured,https://genius.com/Kanye-west-mtv-vmas-2015-vanguard-acceptance-speech-annotated,annotation_or_non_song_risk,
10093722,pending,Drop Dead Gorgeous,2002,Kanye West,Murphy Lee,Kanye West,Murphy Lee,featured,https://genius.com/Kanye-west-drop-dead-gorgeous-lyrics,,
2658,pending,Christmas in Harlem (GOOD Fridays Version),2010,Kanye West,Musiq Soulchild,Kanye West,Musiq Soulchild,featured,https://genius.com/Kanye-west-christmas-in-harlem-good-fridays-version-lyrics,,
13530494,pending,Christmas In Harlem (UnCut 9 Min Version),2010,Kanye West,Musiq Soulchild,Kanye West,Musiq Soulchild,featured,https://genius.com/Kanye-west-christmas-in-harlem-uncut-9-min-version-lyrics,,
8759924,pending,Ghost house,,Kanye West,Myizz,Myizz,Kanye West,featured,https://genius.com/Myizz-ghost-house-lyrics,missing_release_year,
5101300,pending,Bye Bye Baby,,Kanye West,Mykki Blanco,Kanye West,Mykki Blanco,featured,https://genius.com/Kanye-west-bye-bye-baby-lyrics,missing_release_year,
2452,pending,We Major,2005,Kanye West,Nas,Kanye West,Nas,featured,https://genius.com/Kanye-west-we-major-lyrics,,
1818,pending,Still Dreaming,2006,Kanye West,Nas,Nas,Kanye West,featured,https://genius.com/Nas-still-dreaming-lyrics,,
3780016,pending,Cops Shot the Kid,2018,Kanye West,Nas,Nas,Kanye West,featured,https://genius.com/Nas-cops-shot-the-kid-lyrics,,
3780052,pending,everything,2018,Kanye West,Nas,Nas,Kanye West,featured,https://genius.com/Nas-everything-lyrics,,
9956423,pending,Fortnite edging,2022,Kanye West,Navethesigma,Navethesigma,Kanye West,featured,https://genius.com/Navethesigma-fortnite-edging-lyrics,,
218099,pending,Where U Should Be,,Kanye West,Ne-Yo,Kanye West,Ne-Yo,featured,https://genius.com/Kanye-west-where-u-should-be-lyrics,missing_release_year,
7712636,pending,Act I: Vision (Script),2022,Kanye West,Netflix,Netflix,Kanye West,featured,https://genius.com/Netflix-act-i-vision-script-annotated,annotation_or_non_song_risk,
13027943,pending,Whole Life,2005,Kanye West,Newz (USA),Newz (USA),Kanye West,featured,https://genius.com/Newz-usa-whole-life-lyrics,,
599117,pending,Big Spender,2011,Kanye West,Nick Cannon,Nick Cannon,Kanye West,featured,https://genius.com/Nick-cannon-big-spender-lyrics,,
9309567,pending,New Body (Donda Version),,Kanye West,Nicki Minaj,Kanye West,Nicki Minaj,featured,https://genius.com/Kanye-west-new-body-donda-version-lyrics,missing_release_year,
12468086,pending,New Body (Extended),,Kanye West,Nicki Minaj,Kanye West,Nicki Minaj,featured,https://genius.com/Kanye-west-new-body-extended-lyrics,missing_release_year,
2044,pending,Blazin,2010,Kanye West,Nicki Minaj,Nicki Minaj,Kanye West,featured,https://genius.com/Nicki-minaj-blazin-lyrics,,
1149,pending,Monster,2010,Kanye West,Nicki Minaj,Kanye West,Nicki Minaj,featured,https://genius.com/Kanye-west-monster-lyrics,,
7110702,pending,Runaway (Film),2010,Kanye West,Nicki Minaj,Kanye West,Nicki Minaj,featured,https://genius.com/Kanye-west-runaway-film-lyrics,,
13302053,pending,MAMA’S FAVORITE,2026,Kanye West,Nine Vicious,Kanye West,Nine Vicious,featured,https://genius.com/Kanye-west-mamas-favorite-lyrics,,
5913554,pending,Last Name (Nino Blu Reference),,Kanye West,Nino Blu,Kanye West,Nino Blu,featured,https://genius.com/Kanye-west-last-name-nino-blu-reference-lyrics,missing_release_year,
9831163,pending,Lord Save Us,2021,Kanye West,Nino Blu,Kanye West,Nino Blu,featured,https://genius.com/Kanye-west-lord-save-us-lyrics,,
12259123,pending,We Love You,,Kanye West,North West,Kanye West,North West,featured,https://genius.com/Kanye-west-james-blake-and-no-id-we-love-you-lyrics,missing_release_year,
5089884,pending,Alien (Quavo & Offset Version),,Kanye West,Offset,Kanye West,Offset,featured,https://genius.com/Kanye-west-alien-quavo-and-offset-version-lyrics,missing_release_year,
6376751,pending,Godzilla/Alien,,Kanye West,Offset,Kanye West,Offset,featured,https://genius.com/Kanye-west-godzilla-alien-lyrics,missing_release_year,
10860701,pending,10k HRS & A DREAM,2016,Kanye West,OG Maco,Kanye West,OG Maco,featured,https://genius.com/Kanye-west-10k-hrs-and-a-dream-lyrics,,
13102254,pending,Brigade Level Formation (2003),,Kanye West,Olskool Ice-Gre,Olskool Ice-Gre,Kanye West,featured,https://genius.com/Olskool-ice-gre-brigade-level-formation-2003-lyrics,missing_release_year,
509426,pending,Brigade Level Formation,2003,Kanye West,Olskool Ice-Gre,Olskool Ice-Gre,Kanye West,featured,https://genius.com/Olskool-ice-gre-brigade-level-formation-lyrics,,
25762,pending,Keep the Receipt,2003,Kanye West,Ol’ Dirty Bastard,Kanye West,Ol’ Dirty Bastard,featured,https://genius.com/Kanye-west-keep-the-receipt-lyrics,,
5918868,pending,Floatin,2021,Kanye West,Osbe Chill,Osbe Chill,Kanye West,featured,https://genius.com/Osbe-chill-floatin-lyrics,,
25778,pending,Dear Momma,2006,Kanye West,Papoose,Papoose,Kanye West,featured,https://genius.com/Papoose-dear-momma-lyrics,,
4944053,pending,Simulation Baptize,2019,Kanye West,Pardison Fontaine,Kanye West,Pardison Fontaine,featured,https://genius.com/Kanye-west-simulation-baptize-lyrics,,
3756523,pending,Ghost Town,2018,Kanye West,PARTYNEXTDOOR,Kanye West,PARTYNEXTDOOR,featured,https://genius.com/Kanye-west-ghost-town-lyrics,,
3756507,pending,Wouldn’t Leave,2018,Kanye West,PARTYNEXTDOOR,Kanye West,PARTYNEXTDOOR,featured,https://genius.com/Kanye-west-wouldnt-leave-lyrics,,
6067,pending,Anything,2006,Kanye West,Patti LaBelle,Patti LaBelle,Kanye West,featured,https://genius.com/Patti-labelle-anything-lyrics,,
3164090,pending,All Day (2 Chainz Version),,Kanye West,Paul McCartney,Kanye West,Paul McCartney,featured,https://genius.com/Kanye-west-all-day-2-chainz-version-lyrics,missing_release_year,
745685,pending,All Day (Kendrick Lamar Reference),,Kanye West,Paul McCartney,Kanye West,Paul McCartney,featured,https://genius.com/Kanye-west-all-day-kendrick-lamar-reference-lyrics,missing_release_year,
10937162,pending,Fall Into You / Trophy Wife,,Kanye West,Paul McCartney,Kanye West,Paul McCartney,featured,https://genius.com/Kanye-west-fall-into-you-trophy-wife-lyrics,missing_release_year,
10835724,pending,Never Wanted To Be / Idea 4,2014,Kanye West,Paul McCartney,Kanye West,Paul McCartney,featured,https://genius.com/Kanye-west-never-wanted-to-be-idea-4-lyrics,,
657936,pending,Only One,2014,Kanye West,Paul McCartney,Kanye West,Paul McCartney,featured,https://genius.com/Kanye-west-only-one-lyrics,,
482233,pending,All Day,2015,Kanye West,Paul McCartney,Kanye West,Paul McCartney,featured,https://genius.com/Kanye-west-all-day-lyrics,,
3612,pending,Drive Slow,2005,Kanye West,Paul Wall,Kanye West,Paul Wall,featured,https://genius.com/Kanye-west-drive-slow-lyrics,,
9803974,pending,Ярик и Лёня,2001,Kanye West,PD,PD,Kanye West,featured,https://genius.com/Pd--lyrics,,
13745437,pending,LAST BREATH (BULLY V1 Edition),,Kanye West,Peso Pluma,Kanye West,Peso Pluma,featured,https://genius.com/Kanye-west-last-breath-bully-v1-edition-lyrics,missing_release_year,
9532213,pending,In God’s Country (Pharrell Williams Reference),,Kanye West,Pharrell Williams,Kanye West,Pharrell Williams,featured,https://genius.com/Kanye-west-in-gods-country-pharrell-williams-reference-lyrics,missing_release_year,
371839,pending,Places And Spaces I’ve Been Excerpt,,Kanye West,Pharrell Williams,Pharrell Williams,Kanye West,featured,https://genius.com/Pharrell-williams-places-and-spaces-ive-been-excerpt-lyrics,missing_release_year,
9900395,pending,Fashion,,Kanye West,Playboi Carti,Kanye West,Playboi Carti,featured,https://genius.com/Kanye-west-fashion-lyrics,missing_release_year,
9334228,pending,FIRST ANGEL*,,Kanye West,Playboi Carti,Playboi Carti,Kanye West,featured,https://genius.com/Playboi-carti-first-angel-lyrics,missing_release_year,
9532373,pending,Go2DaMoon (Alternate),,Kanye West,Playboi Carti,Playboi Carti,Kanye West,featured,https://genius.com/Playboi-carti-go2damoon-alternate-lyrics,missing_release_year,
6309791,pending,Go2DaMoon (Original),,Kanye West,Playboi Carti,Playboi Carti,Kanye West,featured,https://genius.com/Playboi-carti-go2damoon-original-lyrics,unreleased_or_fan_edit_risk;missing_release_year,
11036156,pending,Heads Off (Version 2),,Kanye West,Playboi Carti,Kanye West,Playboi Carti,featured,https://genius.com/Kanye-west-heads-off-version-2-lyrics,missing_release_year,
13625378,pending,Heads Off (Version 3),,Kanye West,Playboi Carti,Kanye West,Playboi Carti,featured,https://genius.com/Kanye-west-heads-off-version-3-lyrics,missing_release_year,
9532399,pending,Junya (LP1),,Kanye West,Playboi Carti,Kanye West,Playboi Carti,featured,https://genius.com/Kanye-west-junya-lp1-lyrics,missing_release_year,
8451071,pending,Junya pt 2 (Explicit Version),,Kanye West,Playboi Carti,Kanye West,Playboi Carti,featured,https://genius.com/Kanye-west-junya-pt-2-explicit-version-lyrics,missing_release_year,
10633158,pending,MELROSE (Quavo Version),,Kanye West,Playboi Carti,Kanye West,Playboi Carti,featured,https://genius.com/Kanye-west-melrose-quavo-version-lyrics,missing_release_year,
8195812,pending,Off The Grid (Explicit),,Kanye West,Playboi Carti,Kanye West,Playboi Carti,featured,https://genius.com/Kanye-west-off-the-grid-explicit-lyrics,missing_release_year,
6204974,pending,Go2DaMoon,2020,Kanye West,Playboi Carti,Playboi Carti,Kanye West,featured,https://genius.com/Playboi-carti-go2damoon-lyrics,,
7016903,pending,Junya,2021,Kanye West,Playboi Carti,Kanye West,Playboi Carti,featured,https://genius.com/Kanye-west-junya-lyrics,,
7151075,pending,Junya pt 2,2021,Kanye West,Playboi Carti,Kanye West,Playboi Carti,featured,https://genius.com/Kanye-west-junya-pt-2-lyrics,,
6576850,pending,Off The Grid,2021,Kanye West,Playboi Carti,Kanye West,Playboi Carti,featured,https://genius.com/Kanye-west-off-the-grid-lyrics,,
12968058,pending,BULLY V1,2025,Kanye West,Playboi Carti,Kanye West,Playboi Carti,featured,https://genius.com/Kanye-west-bully-v1-lyrics,,
11614988,pending,MELROSE,2025,Kanye West,Playboi Carti,Kanye West,Playboi Carti,featured,https://genius.com/Kanye-west-melrose-lyrics,,
9512699,pending,Tell The Vision (Original),,Kanye West,Pop Smoke,Kanye West,Pop Smoke,featured,https://genius.com/Kanye-west-tell-the-vision-original-lyrics,unreleased_or_fan_edit_risk;missing_release_year,
7029976,pending,Tell The Vision,2021,Kanye West,Pop Smoke,Kanye West,Pop Smoke,featured,https://genius.com/Kanye-west-tell-the-vision-lyrics,,
7003254,pending,Tell the Vision,2021,Kanye West,Pop Smoke,Pop Smoke,Kanye West,featured,https://genius.com/Pop-smoke-tell-the-vision-lyrics,,
4023027,pending,100 Years Now,,Kanye West,Post Malone,Kanye West,Post Malone,featured,https://genius.com/Kanye-west-100-years-now-lyrics,missing_release_year,
